Genome	all_mags_contigs.fa/v2114_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2114_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2114_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2114_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2114_R1_QF.fq.gz Length	all_mags_contigs.fa/v2115_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2115_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2115_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2115_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2115_R1_QF.fq.gz Length	all_mags_contigs.fa/v2116_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2116_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2116_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2116_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2116_R1_QF.fq.gz Length	all_mags_contigs.fa/v2117_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2117_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2117_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2117_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2117_R1_QF.fq.gz Length	all_mags_contigs.fa/v2118_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2118_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2118_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2118_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2118_R1_QF.fq.gz Length	all_mags_contigs.fa/v2119_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2119_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2119_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2119_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2119_R1_QF.fq.gz Length	all_mags_contigs.fa/v2120_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2120_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2120_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2120_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2120_R1_QF.fq.gz Length	all_mags_contigs.fa/v2121_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2121_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2121_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2121_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2121_R1_QF.fq.gz Length	all_mags_contigs.fa/v2122_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2122_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2122_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2122_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2122_R1_QF.fq.gz Length	all_mags_contigs.fa/v2123_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2123_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2123_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2123_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2123_R1_QF.fq.gz Length	all_mags_contigs.fa/v2124_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2124_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2124_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2124_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2124_R1_QF.fq.gz Length	all_mags_contigs.fa/v2125_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2125_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2125_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2125_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2125_R1_QF.fq.gz Length	all_mags_contigs.fa/v2126_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2126_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2126_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2126_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2126_R1_QF.fq.gz Length	all_mags_contigs.fa/v2127_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2127_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2127_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2127_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2127_R1_QF.fq.gz Length	all_mags_contigs.fa/v2133_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2133_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2133_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2133_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2133_R1_QF.fq.gz Length	all_mags_contigs.fa/v2136_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2136_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2136_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2136_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2136_R1_QF.fq.gz Length	all_mags_contigs.fa/v2140_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2140_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2140_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2140_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2140_R1_QF.fq.gz Length	all_mags_contigs.fa/v2142_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2142_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2142_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2142_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2142_R1_QF.fq.gz Length	all_mags_contigs.fa/v2145_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2145_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2145_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2145_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2145_R1_QF.fq.gz Length	all_mags_contigs.fa/v2147_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2147_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2147_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2147_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2147_R1_QF.fq.gz Length	all_mags_contigs.fa/v2150_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2150_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2150_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2150_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2150_R1_QF.fq.gz Length	all_mags_contigs.fa/v2151_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2151_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2151_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2151_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2151_R1_QF.fq.gz Length	all_mags_contigs.fa/v2201_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2201_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2201_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2201_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2201_R1_QF.fq.gz Length	all_mags_contigs.fa/v2202_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2202_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2202_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2202_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2202_R1_QF.fq.gz Length	all_mags_contigs.fa/v2203_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2203_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2203_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2203_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2203_R1_QF.fq.gz Length	all_mags_contigs.fa/v2204_R1_QF.fq.gz Mean	all_mags_contigs.fa/v2204_R1_QF.fq.gz Trimmed Mean	all_mags_contigs.fa/v2204_R1_QF.fq.gz Relative Abundance (%)	all_mags_contigs.fa/v2204_R1_QF.fq.gz Covered Bases	all_mags_contigs.fa/v2204_R1_QF.fq.gz Length
KM265	7.7782335	7.491123	0.28135678	1548026	1555718	2.368275	2.163084	0.08093561	1282404	1555718	1.5043827	1.2415893	0.059547722	960895	1555718	0.7385941	0.45589638	0.020638378	486536	1555718	0.32033795	0.13147625	0.01214367	223942	1555718	0.26496646	0.069235384	0.0075752144	145523	1555718	0.13181193	0.00094048784	0.0057613	78372	1555718	0.2266999	0.035867784	0.0056047062	110499	1555718	0.10980648	0	0.0043625026	61108	1555718	0.11602465	0	0.0034382092	60342	1555718	0.13049495	0	0.004622512	73030	1555718	0.20923881	0.024764476	0.006025869	99007	1555718	0.22268984	0.025323074	0.004329839	100842	1555718	0.14010218	0	0.0038070462	65785	1555718	0.14169583	0	0.003395231	61340	1555718	0.19882458	0	0.004726787	72485	1555718	0.122689046	0	0.004287855	45196	1555718	0.12331008	0	0.003714335	40064	1555718	0.23229969	0.020962365	0.0055132518	95895	1555718	0.19283444	0	0.0046272604	67132	1555718	0.15011027	0	0.0031102477	55562	1555718	0.1463335	0	0.0037140027	56426	1555718	0.09949213	0	0.003992497	60494	1555718	0.13133286	0	0.0040743393	60543	1555718	0.09181109	0	0.0035033526	45313	1555718	0.089941435	0	0.0030334357	41895	1555718
KM266	4.531422	4.3367634	0.16391207	2676470	2790830	4.713033	4.5323462	0.16106755	2697786	2790830	5.5493684	5.3345885	0.2196597	2718886	2790830	5.5849047	5.352811	0.1560578	2713647	2790830	3.0258298	2.840972	0.11470597	2472016	2790830	1.6078119	1.3847356	0.045966275	1816230	2790830	0.45418805	0.29382217	0.019851875	681634	2790830	0.6101245	0.37720487	0.01508412	746379	2790830	0.24833895	0.107269205	0.009866261	348793	2790830	0.23695306	0.08685405	0.0070217336	304499	2790830	0.26366466	0.10509102	0.009339771	320687	2790830	0.3919862	0.1817065	0.011288811	410686	2790830	0.43392816	0.20326932	0.008437022	454456	2790830	0.24295865	0.083269976	0.006602002	281927	2790830	0.19923873	0.04717699	0.0047740396	218740	2790830	0.22856618	0.06545553	0.0054338537	235547	2790830	0.13735205	0.009125679	0.0048003118	162655	2790830	0.12729405	0.0032710778	0.0038343398	147775	2790830	0.32017967	0.12722625	0.007598939	316430	2790830	0.22407234	0.06789315	0.005376846	249875	2790830	0.18568525	0.036795326	0.0038473522	209427	2790830	0.18711065	0.041033376	0.004748943	216122	2790830	0.13012865	0.0033826053	0.0052219033	147960	2790830	0.21005908	0.055358484	0.0065166634	231161	2790830	0.13575864	0.007738979	0.005180315	159059	2790830	0.13782838	0.004275226	0.0046485085	150223	2790830
KM27	0.26238042	0.13479598	0.009490908	265724	1692577	4.5495405	4.4190383	0.15548018	1635038	1692577	7.139389	6.992572	0.28259724	1668506	1692577	21.68318	21.643332	0.6058885	1684168	1692577	15.027107	14.970788	0.56966156	1682703	1692577	22.732283	22.733778	0.64990085	1684173	1692577	9.968672	9.816041	0.4357156	1679607	1692577	17.743214	17.462015	0.43866584	1682005	1692577	9.270861	9.069417	0.3683221	1681298	1692577	12.364571	12.1058655	0.3664047	1681972	1692577	12.475967	12.2305355	0.44193518	1683401	1692577	18.537298	18.221151	0.5338557	1687008	1692577	28.878428	28.533533	0.56149364	1691443	1692577	20.215033	19.899706	0.54931027	1690181	1692577	35.881237	35.702385	0.8597648	1685704	1692577	46.39197	46.12054	1.1029066	1683677	1692577	51.670902	52.435894	1.8058444	1676246	1692577	57.744854	58.760036	1.7393852	1673113	1692577	74.1562	75.4907	1.7599757	1687491	1692577	51.346016	51.801037	1.2321005	1690931	1692577	39.31341	39.138947	0.8145641	1690555	1692577	50.19898	50.39956	1.2740701	1691423	1692577	18.763369	18.388014	0.75295097	1688825	1692577	34.5171	34.208023	1.0708241	1690269	1692577	40.47953	40.81812	1.5446289	1691149	1692577	49.795673	50.425667	1.679448	1688529	1692577
KM271	19.46019	18.747248	0.7039203	3566247	3570931	20.94298	20.137827	0.71572465	3566934	3570931	19.367043	18.77454	0.7666023	3566381	3570931	18.374924	17.789307	0.5134466	3565436	3570931	8.506267	8.183696	0.32246348	3551673	3570931	5.2142544	4.9039016	0.14907207	3459377	3570931	1.3395696	1.1321062	0.058550563	2158766	3570931	1.4695239	1.190002	0.03633107	2127544	3570931	0.5637052	0.39624733	0.022395449	1144245	3570931	0.5961025	0.40843436	0.017664565	1152947	3570931	0.6100862	0.41843307	0.021611035	1157053	3570931	0.82257736	0.5712951	0.023689408	1299604	3570931	1.117471	0.787618	0.021727389	1646002	3570931	0.5529895	0.35297006	0.01502658	998537	3570931	0.24180014	0.075320266	0.005793871	373676	3570931	0.22779503	0.044625204	0.00541552	276343	3570931	0.16287543	0.026636574	0.005692327	263992	3570931	0.16425894	0.030190058	0.0049477923	275399	3570931	0.3832593	0.18079336	0.009096031	557701	3570931	0.37989616	0.20399097	0.009115999	673106	3570931	0.4132951	0.24208868	0.008563371	779902	3570931	0.3784524	0.21732129	0.009605273	713529	3570931	0.16700932	0.031246997	0.0067018797	279096	3570931	0.28632426	0.1236166	0.008882638	469036	3570931	0.14369619	0.012352242	0.005483198	218212	3570931	0.1323384	0.0024442908	0.0044633485	186280	3570931
KM272	5.050164	4.842993	0.18267617	2732871	2818938	6.3393264	6.1652656	0.21664597	2780008	2818938	6.6260304	6.419753	0.26227704	2775822	2818938	7.341915	7.0881624	0.20515357	2780234	2818938	5.5566654	5.366629	0.21064726	2750525	2818938	5.795937	5.5690784	0.16570199	2745228	2818938	3.9869983	3.7843173	0.17426567	2621449	2818938	7.63189	7.347798	0.18868338	2782950	2818938	4.6439624	4.4447646	0.18450004	2707855	2818938	5.376559	5.1527996	0.15932593	2739963	2818938	5.501663	5.277935	0.19488497	2747277	2818938	6.4176574	6.1350603	0.18482214	2750252	2818938	8.132971	7.829664	0.15813228	2791678	2818938	4.609181	4.3825603	0.12524691	2673593	2818938	6.778239	6.5480366	0.16241613	2774127	2818938	5.0992074	4.8784738	0.12122679	2703715	2818938	2.4926302	2.3039691	0.08711485	2368340	2818938	1.6314337	1.4275124	0.049141895	1896088	2818938	2.5177555	2.224477	0.059754796	2187151	2818938	1.9783987	1.7034351	0.04747371	2009806	2818938	1.7539746	1.494055	0.036341917	1904440	2818938	1.5919614	1.3567028	0.040404618	1810218	2818938	1.1422646	0.89594805	0.04583768	1444942	2818938	1.6591868	1.3878002	0.051472954	1780864	2818938	1.4827191	1.2792821	0.05657799	1816308	2818938	1.8570842	1.6345404	0.06263348	2002607	2818938
KM273	2.0020173	1.7452229	0.07241762	1411027	1893093	2.789329	2.5002925	0.0953251	1618971	1893093	2.426683	2.1101458	0.09605498	1476383	1893093	3.3004935	2.9021626	0.09222499	1619884	1893093	1.8717917	1.6078911	0.07095762	1357217	1893093	3.219167	2.795118	0.09203383	1618234	1893093	1.7552372	1.4613878	0.07671877	1279863	1893093	2.549722	2.1217124	0.06303683	1444491	1893093	2.1501262	1.8292891	0.08542238	1458549	1893093	2.8456588	2.4643922	0.084326655	1599602	1893093	2.5963857	2.2101307	0.091971554	1515817	1893093	3.4526293	2.9213305	0.099432275	1605953	1893093	4.682625	4.046025	0.09104596	1742812	1893093	2.9905071	2.53187	0.08126211	1575198	1893093	2.5188174	2.085254	0.060354404	1465784	1893093	2.8027163	2.3069108	0.0666308	1475353	1893093	2.0842736	1.6793008	0.072843194	1360919	1893093	2.1003194	1.6910046	0.06326563	1368970	1893093	3.048341	2.5053976	0.07234738	1521773	1893093	2.8927503	2.3764575	0.06941452	1537860	1893093	2.5468464	2.120988	0.052770022	1494960	1893093	2.4168463	2.0068142	0.061340526	1450250	1893093	1.0463458	0.79281807	0.041988578	917276	1893093	1.481407	1.1476727	0.045957692	1093551	1893093	1.4785522	1.1675099	0.056419	1158918	1893093	1.6080241	1.2401881	0.054233488	1164072	1893093
KM275	4.9539776	4.7517385	0.17919686	5941966	6111190	6.8472204	6.6163845	0.23400322	6049454	6111190	8.350836	8.082302	0.33054972	6070710	6111190	8.746207	8.455449	0.24439342	6072276	6111190	5.6970487	5.474607	0.21596903	5987853	6111190	3.717037	3.4871333	0.106267616	5593958	6111190	1.1031892	0.92192847	0.048218735	3222025	6111190	1.4857808	1.2552367	0.03673299	3711645	6111190	0.3752946	0.24177106	0.014910083	1334500	6111190	0.28553614	0.14588578	0.008461418	937026	6111190	0.27453977	0.12975512	0.009725	848116	6111190	0.33803633	0.1470748	0.009735109	806575	6111190	0.33917665	0.13933471	0.0065947343	797374	6111190	0.18939637	0.03749387	0.0051465346	466953	6111190	0.13402565	0.00009192816	0.0032114428	305342	6111190	0.17240909	0.014221762	0.004098794	354843	6111190	0.09786223	0	0.0034201834	239001	6111190	0.08857642	0	0.0026680909	214279	6111190	0.2235298	0.062007923	0.0053051133	491599	6111190	0.15733378	0.015058089	0.0037753857	373686	6111190	0.12609228	0.0008116048	0.0026126008	310006	6111190	0.12892441	0.0018006566	0.0032721532	315020	6111190	0.08598674	0	0.0034505425	211751	6111190	0.1366628	0.002589554	0.00423969	319006	6111190	0.09285855	0	0.003543322	230791	6111190	0.094050966	0	0.0031720367	217811	6111190
KM277	1.171412	0.94507307	0.04237269	1482742	2626160	4.330184	4.086275	0.14798369	2498694	2626160	8.637091	8.364798	0.34188047	2583606	2626160	13.268749	13.007718	0.37076586	2601807	2626160	9.759542	9.486166	0.36997384	2597650	2626160	14.653833	14.355771	0.41894332	2608778	2626160	13.244239	13.04499	0.5788857	2604153	2626160	23.14893	22.852802	0.57231146	2614764	2626160	10.30432	10.1049385	0.40938044	2600023	2626160	12.667972	12.376561	0.37539554	2605918	2626160	12.26726	11.979247	0.43454212	2600639	2626160	16.153812	15.805595	0.4652137	2606562	2626160	22.221676	21.833658	0.43206406	2612967	2626160	13.677296	13.362456	0.371658	2600264	2626160	24.05032	23.912066	0.5762794	2608144	2626160	15.00276	14.650563	0.35667044	2587413	2626160	18.209145	18.031717	0.63639075	2605502	2626160	19.005257	18.811905	0.5724746	2612068	2626160	25.607458	25.321962	0.607751	2615726	2626160	33.14532	33.138905	0.79535604	2618540	2626160	31.071194	30.966948	0.64378744	2618463	2626160	27.075357	26.976059	0.6871834	2616262	2626160	18.359333	18.127003	0.73673755	2612396	2626160	26.049147	25.798216	0.8081227	2616279	2626160	18.342815	18.158623	0.69993013	2611300	2626160	13.376892	13.195447	0.45115957	2602955	2626160
KM279	0.07966483	0	0.0028816618	52387	1535574	7.3017054	7.1935644	0.2495352	1512354	1535574	21.576534	21.56819	0.8540603	1529185	1535574	32.293716	32.403885	0.9023764	1531386	1535574	21.751919	21.768484	0.824592	1530806	1535574	46.33672	46.685333	1.3247359	1532555	1535574	24.319853	24.348671	1.062984	1531307	1535574	49.691574	50.0126	1.2285259	1533723	1535574	33.22586	33.38304	1.3200305	1533273	1535574	39.65413	39.732178	1.1750882	1533683	1535574	27.731596	27.572325	0.98233396	1533743	1535574	33.917126	32.712566	0.9767794	1534243	1535574	56.162754	52.20052	1.0919926	1535180	1535574	35.000412	31.581263	0.95107865	1534866	1535574	142.64774	145.52184	3.41804	1535553	1535574	106.13103	107.58197	2.5231225	1535570	1535574	21.816753	21.453106	0.76247287	1535312	1535574	18.033188	17.578423	0.543194	1534905	1535574	17.485825	16.86807	0.41499737	1534863	1535574	24.903164	24.252132	0.59757704	1535341	1535574	19.14465	18.45132	0.3966724	1534862	1535574	20.657057	20.045916	0.52428436	1535234	1535574	10.171084	9.885542	0.40815315	1533590	1535574	20.864258	20.543297	0.64727193	1535063	1535574	24.24317	24.06164	0.9250774	1535061	1535574	39.75229	39.647976	1.340717	1535319	1535574
KM28	0.22936626	0.014124682	0.00829671	146733	2323794	0.57428014	0.31842515	0.019625979	649524	2323794	1.3825271	1.0879664	0.054724336	1385555	2323794	3.5198355	2.998684	0.09835402	2070602	2323794	2.5862849	2.178392	0.09804329	1944404	2323794	4.485149	3.9444652	0.12822741	2195935	2323794	2.7280123	2.295568	0.119237304	1942486	2323794	5.0861287	4.4137936	0.12574446	2221382	2323794	2.793639	2.4427001	0.11098851	2025417	2323794	3.875542	3.4105384	0.11484563	2176247	2323794	3.6605425	3.2798064	0.12966709	2142155	2323794	4.849843	4.3499136	0.13967064	2202637	2323794	7.2915015	6.7019563	0.14177129	2291542	2323794	4.431936	4.000737	0.120430574	2202919	2323794	4.1720667	3.766738	0.099968575	2184301	2323794	3.0002403	2.610736	0.07132667	2000237	2323794	2.26438	1.9499558	0.07913773	1876392	2323794	2.6482992	2.3290832	0.079771824	1992415	2323794	2.5179684	2.1168056	0.05975985	1866167	2323794	1.9040042	1.5714384	0.045688536	1698232	2323794	1.974911	1.5750449	0.04091966	1687657	2323794	1.518427	1.1995543	0.038538285	1473000	2323794	1.0992714	0.7817929	0.044112414	1173699	2323794	1.2699193	0.89960283	0.039396707	1246954	2323794	0.9391833	0.6654959	0.03583761	1083699	2323794	0.8675226	0.55236155	0.02925875	956703	2323794
KM280	0.65183455	0.40931776	0.023578368	748258	2246263	4.1238003	3.5898974	0.14093055	2110126	2246263	4.6142926	4.0653787	0.18264675	2124698	2246263	5.242443	4.3775396	0.14648847	2139324	2246263	6.3901896	5.615984	0.24224527	2203627	2246263	7.656123	6.5996995	0.21888345	2207539	2246263	6.1451626	5.41868	0.26859576	2178477	2246263	11.090282	9.761666	0.2741853	2227207	2246263	4.319048	3.6284344	0.1715915	2118051	2246263	5.3300076	4.5221405	0.15794645	2168440	2246263	5.0904045	4.4115357	0.18031697	2160723	2246263	6.306481	5.4936566	0.18162037	2176794	2246263	8.248888	7.3004003	0.1603861	2212480	2246263	5.183432	4.456871	0.14085124	2140120	2246263	7.872097	7.263571	0.18862651	2222258	2246263	5.900756	5.307894	0.14028253	2185421	2246263	3.72452	3.289259	0.13016811	2081577	2246263	5.882317	5.459387	0.17718662	2200545	2246263	6.3646703	5.7595334	0.15105501	2190312	2246263	7.602364	6.99178	0.18242653	2220626	2246263	10.701752	9.946306	0.22173764	2239017	2246263	6.6305447	6.0988054	0.16828588	2211102	2246263	4.980821	4.529124	0.19987424	2169927	2246263	4.3168726	3.7673495	0.13392235	2097342	2246263	1.9383584	1.5033253	0.07396441	1630116	2246263	2.8076303	2.401539	0.09469235	1921546	2246263
KM285	10.447567	10.150387	0.37791273	2190528	2200596	10.895475	10.616275	0.372352	2192573	2200596	11.860771	11.542098	0.46948287	2193544	2200596	15.161058	14.773919	0.42364222	2195323	2200596	8.2224045	7.9759808	0.31170258	2183122	2200596	8.4685135	8.17044	0.24210915	2178719	2200596	2.8988345	2.6844304	0.12670366	1901906	2200596	3.6506598	3.3913798	0.090255335	1978297	2200596	1.3618926	1.1763605	0.05410664	1385525	2200596	1.1709863	0.96578574	0.034700353	1214489	2200596	0.9161608	0.7009629	0.03245309	982155	2200596	0.91756666	0.6455636	0.026425004	846604	2200596	0.9770816	0.67960775	0.018997751	890177	2200596	0.47852975	0.27196267	0.013003259	495840	2200596	0.2407505	0.058188148	0.0057687205	192297	2200596	0.22952445	0.044108268	0.005456635	168681	2200596	0.15181403	0.012421259	0.0053057424	134689	2200596	0.1390552	0.0069936966	0.004188608	123605	2200596	0.30345285	0.096118234	0.007201956	224936	2200596	0.21989325	0.055836137	0.0052765645	192048	2200596	0.22444373	0.059381783	0.0046504186	209114	2200596	0.20981184	0.058406334	0.0053251083	209186	2200596	0.15292141	0.008658449	0.0061365487	127261	2200596	0.23093535	0.06164693	0.007164308	203995	2200596	0.13204163	0.006924204	0.0050384807	123738	2200596	0.12625638	0	0.004258222	108045	2200596
KM288	4.678617	4.3768854	0.16923644	2672017	2768732	2.3417056	2.075241	0.080027595	2263622	2768732	2.4371681	2.1087477	0.096470006	2201870	2768732	2.179858	1.8148174	0.060911313	2031498	2768732	1.3360168	1.0619127	0.05064697	1619867	2768732	1.1089056	0.8071553	0.031702872	1322958	2768732	0.38800672	0.19551536	0.016959187	515441	2768732	0.5595824	0.27043757	0.013834567	592228	2768732	0.24848367	0.066907644	0.009872009	287756	2768732	0.24250634	0.04425327	0.0071862964	234423	2768732	0.24431564	0.049015034	0.008654373	233026	2768732	0.3436442	0.087831564	0.00989661	269886	2768732	0.38094547	0.092967734	0.00740686	280227	2768732	0.23060898	0.02259109	0.00626642	185005	2768732	0.20335451	0.00434923	0.0048726597	148642	2768732	0.23173341	0.015391455	0.0055091497	167068	2768732	0.14196976	0	0.0049616955	114584	2768732	0.13901377	0	0.0041873595	109552	2768732	0.29923823	0.060943574	0.0071019283	225343	2768732	0.21813154	0.013938872	0.005234291	168346	2768732	0.18990086	0.001448932	0.0039346986	141333	2768732	0.17607446	0	0.00446884	136705	2768732	0.12202183	0	0.0048965863	102854	2768732	0.19010821	0.006129161	0.0058977273	152830	2768732	0.13663349	0	0.005213698	112836	2768732	0.13931276	0	0.0046985713	106407	2768732
KM290	0.11711583	0	0.0042363517	95762	1953556	0.4921231	0.34315714	0.016818268	579479	1953556	0.9396836	0.7422153	0.037195336	925914	1953556	1.7951213	1.5294293	0.05016069	1341669	1953556	1.2413377	1.0484513	0.047057785	1171162	1953556	1.6858845	1.4148937	0.048198313	1324202	1953556	0.9117044	0.69333494	0.03984922	899177	1953556	1.1096314	0.74621534	0.02743344	852496	1953556	0.57044655	0.386928	0.022663275	628580	1953556	0.7227147	0.48411235	0.02141652	717460	1953556	0.76254255	0.5111616	0.027011482	736995	1953556	1.4595219	1.0883133	0.042032775	1096958	1953556	2.0581405	1.6415079	0.040017165	1381825	1953556	1.6115401	1.3074268	0.043790955	1267289	1953556	4.317029	3.8071399	0.10344207	1828351	1953556	3.186886	2.7847242	0.075763926	1681494	1953556	2.2345757	1.9576979	0.0780961	1545513	1953556	2.8042083	2.4047492	0.08446811	1644088	1953556	2.9644172	2.6550374	0.07035558	1668410	1953556	1.7849231	1.523945	0.04283106	1394351	1953556	1.7019694	1.4226474	0.03526438	1329942	1953556	1.1653196	0.9288409	0.029576275	1077563	1953556	0.94436276	0.66830766	0.03789612	895799	1953556	1.0304306	0.7533088	0.031967048	936707	1953556	0.75715595	0.57540405	0.028891763	825193	1953556	0.7419178	0.53945774	0.025022503	784276	1953556
