# Constructed from biom file
#OTU ID	S20	S5	S22	S23	S7	S12	S29	S11	S28	S13	S6	S10	S27	S26	S4	S21
cbedb918fbaff54d43bb45b6246a2cfa	11.0	8.0	2.0	3.0	0.0	31.0	4.0	9.0	0.0	12.0	0.0	4.0	2.0	0.0	0.0	10.0
bcebf474d093b9460e2eb3d3f772f81f	11.0	14.0	0.0	5.0	2.0	859.0	0.0	381.0	0.0	460.0	7.0	259.0	26.0	9.0	7.0	3.0
0357b658c76aa810261c22b33fa78025	11.0	2.0	0.0	7.0	0.0	17.0	2.0	3.0	4.0	2.0	0.0	2.0	6.0	3.0	0.0	8.0
cd4571783212d6e43abef5364cc03c66	11.0	60.0	0.0	22.0	18.0	0.0	21.0	0.0	2.0	0.0	25.0	0.0	4.0	3.0	22.0	5.0
d6508864728ecdb597ca22fdb381ca59	11.0	0.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
1873f813945cd3bbe0db7c83bf4f85a0	10.0	24.0	0.0	12.0	5.0	1755.0	653.0	869.0	177.0	1450.0	13.0	520.0	551.0	123.0	3.0	7.0
970acfb44b862d1f2fe6ca5d23bf026b	10.0	17.0	6.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	13.0
49423565dd641ad5e36943f21abf2f12	10.0	3.0	6.0	9.0	4.0	66.0	9.0	15.0	6.0	17.0	0.0	10.0	8.0	0.0	2.0	7.0
3f6b1f5da90f0ee1e38a63bfd6c5634f	10.0	0.0	0.0	19.0	3.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	5.0	5.0	0.0	13.0
d01624f7114a07ed06f8781dfd6405c7	10.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0
f5d4830665e64a037fe211f164b2009a	10.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
1c896ad60b318aea6eb67595fe68d2bf	10.0	2.0	2.0	10.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0
bde1a89b1819a24b122a4057fdadb722	10.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
90c4725dc2f00542e54b02abc4411e21	10.0	12.0	0.0	4.0	0.0	1291.0	553.0	165.0	183.0	345.0	2.0	644.0	492.0	194.0	2.0	4.0
0546f7994b3f092810fe046aa052bde5	10.0	0.0	2.0	5.0	0.0	17.0	6.0	6.0	0.0	10.0	2.0	4.0	4.0	0.0	3.0	3.0
76a90b65fd0dda8bfbfead6fd803c2ff	10.0	122.0	5.0	12.0	56.0	41.0	14.0	13.0	5.0	4.0	57.0	8.0	10.0	5.0	57.0	6.0
a0e0905f08878c92eb3bccbe182b167f	10.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	4.0
e30f06d6be4c7169096607ed0e7d0a55	10.0	0.0	2.0	5.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0
a08cc570a2ab89a4550c8df932203557	9.0	6.0	0.0	0.0	0.0	54.0	142.0	20.0	37.0	3.0	0.0	25.0	80.0	9.0	0.0	0.0
bf47ecd14263a0846ef528109f12937e	9.0	0.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0
f31653a2dd64540c76e3e53d200afc57	9.0	1.0	0.0	2.0	0.0	0.0	33.0	0.0	7.0	0.0	1.0	0.0	10.0	5.0	0.0	3.0
60842de6e1a67706e7010d8c333850b2	9.0	2.0	0.0	9.0	0.0	6.0	22.0	4.0	19.0	7.0	6.0	0.0	22.0	5.0	3.0	7.0
d797fb6aca4ca5ebaba23d28974d20be	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
20942b88db185880b6b9899465273028	9.0	169.0	6.0	11.0	105.0	162.0	5.0	39.0	3.0	48.0	158.0	46.0	7.0	2.0	107.0	7.0
b98a3d1da1b8580105e5f7f40adfd943	9.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ad141d1f6d5391856e7403724c33797d	9.0	37.0	3.0	6.0	12.0	46.0	2.0	9.0	1.0	20.0	13.0	13.0	0.0	0.0	14.0	4.0
30cfacf248039e5b1f840115bff89215	9.0	0.0	0.0	4.0	0.0	64.0	99.0	0.0	34.0	0.0	2.0	6.0	47.0	9.0	0.0	7.0
be4eaadef89e568fd18ff5e6203f839c	9.0	57.0	0.0	7.0	22.0	6.0	0.0	5.0	0.0	0.0	15.0	2.0	0.0	0.0	28.0	5.0
7265da54f9bb477b30e2494c1a9ad85d	9.0	0.0	21.0	137.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	25.0
a9c67e0f3a287d62dc4ffd11e1450e67	9.0	4.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	3.0	2.0	3.0	2.0
a2458e212355fddc7fbe6de8b2a2f43b	9.0	71.0	3.0	7.0	28.0	21.0	5.0	6.0	5.0	13.0	38.0	10.0	5.0	4.0	34.0	7.0
ef7923376358b3d8fbf3d358b31f2b81	9.0	5.0	4.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	8.0
6d15e7fd9cc4ffd06a7af375234c7b05	9.0	14.0	0.0	6.0	12.0	1373.0	417.0	174.0	290.0	235.0	11.0	270.0	463.0	126.0	5.0	3.0
1c8405b3af66c2d4a2b3f8aca93ee7c8	9.0	4.0	0.0	10.0	2.0	6.0	8.0	2.0	8.0	0.0	5.0	5.0	11.0	5.0	8.0	15.0
6c4964d9739ab92136edd72240085b9e	8.0	9.0	3.0	3.0	8.0	2.0	0.0	3.0	0.0	10.0	18.0	2.0	2.0	0.0	13.0	2.0
f91a968828671b03f9e3e2aeb4f56d6a	8.0	0.0	4.0	9.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0
77fbb068d1f587155446571efb8bb032	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
a5cf444b27f77e9ae1edeffe1dc13ab2	8.0	8.0	0.0	3.0	0.0	8.0	4.0	4.0	4.0	0.0	3.0	0.0	4.0	2.0	6.0	0.0
c3284ea662442e72229caf372190c045	8.0	22.0	0.0	2.0	3.0	55.0	5.0	21.0	2.0	23.0	17.0	16.0	3.0	0.0	12.0	9.0
db431a73f1abbf372b647689d257f143	8.0	5.0	3.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
d4dfda63107cd4b7072d7bc431ff461b	8.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f89b8510018b493397728b8d2fd245c5	8.0	0.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
f142c2a74603f0ca3f721081d6e9f10c	8.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	2.0
af9f1ed32f6550e6d86e81443aeee298	8.0	2.0	0.0	4.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	12.0	6.0	0.0	3.0
2736ce96871de2eccc3de3a78ba2256f	8.0	0.0	2.0	3.0	3.0	9.0	38.0	4.0	12.0	0.0	0.0	5.0	42.0	13.0	0.0	7.0
ac28dc211b938cd55b1a77c2b9078280	8.0	0.0	5.0	6.0	0.0	0.0	15.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	7.0
41c9eb549df0ebeecb7ad69f9c13f687	8.0	4.0	0.0	5.0	0.0	14.0	2.0	4.0	4.0	5.0	0.0	0.0	3.0	7.0	2.0	5.0
1632c3fee0df6fb43948760b60883cac	8.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0
0bf1f558a95c33117edd57d420dea19c	8.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
5a6197f81da377c6a54c29a4a13ca589	8.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0
13f45abf547ca1fa5b04bfb5da93645a	7.0	0.0	1.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
b889dbe6d3b480f9cc0ab6d44c45f81b	7.0	0.0	0.0	3.0	0.0	0.0	16.0	0.0	22.0	0.0	0.0	0.0	31.0	3.0	0.0	4.0
09f74334ddd0008931d05c020c8d7730	7.0	235.0	2.0	12.0	14.0	12481.0	0.0	8875.0	34.0	4081.0	79.0	5907.0	154.0	65.0	78.0	10.0
e795fed13ead27da7c3bedd15b4a59c1	7.0	36.0	0.0	4.0	8.0	153.0	27.0	42.0	19.0	35.0	4.0	34.0	23.0	15.0	7.0	5.0
7c06d513eba20055e7a6b156a0ea2c7e	7.0	41.0	7.0	15.0	11.0	126.0	78.0	36.0	22.0	26.0	12.0	15.0	17.0	4.0	11.0	14.0
0c2f7b2a768b7965d66ab74c379ad80b	7.0	0.0	0.0	0.0	0.0	105.0	935.0	0.0	386.0	0.0	0.0	20.0	1300.0	331.0	0.0	7.0
022f9b8e5a47f53253fa15bdaaae097a	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
c315188495269e276fcf1d71b98daf1d	7.0	6.0	2.0	3.0	2.0	42.0	5.0	5.0	3.0	13.0	3.0	8.0	0.0	2.0	3.0	3.0
8abd2804ff91541d65fe663ee7fdb470	7.0	8.0	0.0	0.0	5.0	4.0	0.0	1.0	0.0	2.0	7.0	6.0	0.0	0.0	5.0	4.0
d412cc16083f0ef1c49d6aaafa6b35ec	7.0	0.0	4.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
2f13fde5494df362c0b5060727fbe98d	7.0	73.0	3.0	0.0	24.0	431.0	0.0	79.0	0.0	77.0	29.0	74.0	0.0	0.0	28.0	0.0
af932e40171dc43a912c72e5f3bc5d64	7.0	7.0	3.0	10.0	4.0	8.0	0.0	5.0	8.0	0.0	4.0	3.0	10.0	3.0	6.0	3.0
740de1d19273951a012ed34eb92eb2fd	7.0	22.0	0.0	4.0	6.0	7.0	43.0	2.0	26.0	2.0	14.0	0.0	123.0	35.0	6.0	3.0
8a155f4f3dfa8d194f2e4dec06492a5c	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
24d57f5be7c886bbfc00ca853c80b86a	7.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ab61b888d060decec196c620fc74d96	7.0	2.0	2.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	7.0
f1f1109d6c3bfa46ec748569f9331f58	7.0	3.0	2.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0
46faf54e909e1b42f4e099eb2a0e851d	7.0	9.0	3.0	5.0	2.0	3.0	6.0	2.0	7.0	6.0	0.0	0.0	10.0	0.0	0.0	4.0
9dcfabb09669449f661595f9a4fc87ad	7.0	134.0	0.0	15.0	53.0	0.0	14.0	1.0	6.0	3.0	74.0	0.0	10.0	1.0	53.0	7.0
b83496f74a7f839188b9aea9164c7baa	7.0	0.0	0.0	8.0	0.0	33.0	13.0	14.0	3.0	13.0	0.0	10.0	8.0	3.0	5.0	7.0
88719ccd17ee4a57437bc7099dc32385	6.0	19.0	0.0	6.0	5.0	79.0	8.0	0.0	1.0	0.0	9.0	11.0	0.0	0.0	13.0	4.0
8b5655de815aea222a83222124e795ea	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
2ab211a612c6425bcb287561030b2523	6.0	0.0	1.0	11.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0
9d58491b9d2b606e9861e6438388c8dc	6.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0
bcc93dbbf1555e34d029edd85009e7d0	6.0	66.0	2.0	6.0	58.0	279.0	7.0	67.0	2.0	64.0	51.0	95.0	11.0	0.0	37.0	4.0
0b0085feeffba6c65d541971c276eef5	6.0	12.0	0.0	0.0	3.0	117.0	2.0	26.0	0.0	56.0	5.0	24.0	0.0	0.0	6.0	0.0
44361f14a534d9ca5b5a576dd6d2e3eb	6.0	2.0	5.0	3.0	0.0	132.0	7.0	30.0	16.0	22.0	0.0	50.0	20.0	7.0	1.0	5.0
12bc97738dc11ff5ab1ab4423888eec2	6.0	7.0	0.0	20.0	10.0	74.0	39.0	14.0	23.0	11.0	7.0	27.0	53.0	16.0	7.0	5.0
5b46635b0cde4f67a5125dd700ed9793	6.0	14.0	2.0	9.0	2.0	3.0	7.0	3.0	4.0	0.0	0.0	0.0	8.0	1.0	3.0	4.0
aac1014584dc41aa193c0c328b3188a0	6.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
66ae14f396d92f146691c9895f67e408	6.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0dbe16f3d273d9d5b49feb33ce2532b5	6.0	8.0	0.0	3.0	6.0	21.0	5.0	3.0	3.0	11.0	7.0	4.0	9.0	3.0	3.0	8.0
fc87eb60e4fc99328e7f31acad715d46	6.0	2.0	2.0	0.0	0.0	203.0	43.0	11.0	28.0	18.0	0.0	40.0	95.0	10.0	0.0	0.0
e6e57c26107207468660e16e3f0881cd	6.0	2.0	0.0	5.0	0.0	123.0	253.0	0.0	56.0	0.0	0.0	19.0	168.0	50.0	0.0	0.0
22bb33ee65207dfb31eb02f23e4ab7fb	6.0	44.0	0.0	6.0	18.0	62.0	36.0	25.0	20.0	14.0	13.0	10.0	25.0	7.0	19.0	4.0
51e2604af56bf2f93be99657fd4c2c5a	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	23.0	7.0	0.0	2.0
e2821a414dc2e280bcb844523db34e37	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0
57ed36b38ab71ff6a1f2331e598ebfb9	6.0	3.0	4.0	2.0	0.0	37.0	54.0	16.0	31.0	79.0	0.0	16.0	49.0	15.0	0.0	6.0
146935c70fef086797275506d9b7c4ca	5.0	5.0	0.0	0.0	0.0	72.0	0.0	16.0	0.0	16.0	2.0	20.0	0.0	0.0	1.0	2.0
6de3183a26033441fc84ffdf7683f22b	5.0	1.0	11.0	3.0	7.0	8.0	11.0	0.0	10.0	8.0	0.0	6.0	37.0	16.0	0.0	7.0
0222ac3ee2ab4993bfc711ac3f050e47	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
9d3ac0ddb463db38d636cbf073273595	5.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0
aceb78e9b1a37f81ac2713aba9037673	5.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
524c385df0ab7e16602e53b507548e80	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8bcdbb66b66d25700604d3fc939785b5	5.0	0.0	2.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
d2ff02d1830ccdf593b017218bab6133	5.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	8.0	0.0	4.0	0.0	10.0	6.0	0.0	0.0
04497d1ef0858c30b0ffe616f3e371f8	5.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
086cfb88356c7b411eed7f8d842cfdc0	5.0	0.0	0.0	7.0	0.0	8.0	57.0	0.0	14.0	2.0	0.0	0.0	48.0	10.0	0.0	2.0
a4706b28b1f96d53b0074e6e33ae33f7	5.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
772be793805614aa850d47d8603db3af	5.0	2.0	4.0	5.0	2.0	0.0	55.0	0.0	21.0	0.0	0.0	0.0	28.0	12.0	0.0	2.0
600a42f38e7805c4543d3369ce6fb1bc	5.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
caa790f58bb29c94f1c8f8b90303c3cf	5.0	0.0	5.0	6.0	0.0	0.0	28.0	0.0	20.0	0.0	0.0	0.0	68.0	19.0	0.0	10.0
e1528ed24c21513e4588197ba64b2b5c	5.0	3.0	3.0	0.0	0.0	159.0	47.0	84.0	24.0	106.0	10.0	61.0	63.0	27.0	0.0	2.0
0d67440e1d3d559f20a1aceceb940178	5.0	3.0	2.0	2.0	0.0	13.0	0.0	2.0	2.0	4.0	0.0	6.0	2.0	0.0	0.0	3.0
e2fc0c8e33e1e562fc816f5c6d88b346	5.0	0.0	6.0	3.0	0.0	671.0	655.0	78.0	181.0	24.0	3.0	197.0	410.0	36.0	0.0	4.0
96d8524d81ca7858ff42acbd6ed1ec88	5.0	5.0	2.0	23.0	0.0	212.0	72.0	14.0	10.0	18.0	0.0	44.0	28.0	10.0	0.0	3.0
22defa27254e83d562e55e9b704f6575	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
493808c3f4543b0743fa8b581a7cf820	5.0	0.0	0.0	6.0	0.0	20.0	312.0	18.0	100.0	5.0	0.0	15.0	112.0	20.0	0.0	3.0
49aad227cc2c01bd039d252e6c828c1b	5.0	0.0	0.0	4.0	0.0	0.0	9.0	0.0	30.0	0.0	0.0	0.0	33.0	3.0	0.0	1.0
b011657999ac0f7f8d13a51638d0f7f2	5.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0
b039f26040c570443d40ccafb6783255	5.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0
f03c86c77117a938fe7e1a6db6dc01fa	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ce00e4a355310d507a63118542bbe3e0	4.0	7.0	0.0	4.0	3.0	10.0	28.0	11.0	6.0	3.0	2.0	3.0	17.0	10.0	0.0	2.0
7d7bcc12d1630edc7a55ed0fff6a9912	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
defc8fe87f77cbde523cd9088360f93c	4.0	32.0	0.0	0.0	0.0	483.0	4.0	44.0	3.0	44.0	11.0	142.0	5.0	0.0	7.0	4.0
3127b2da646e0a6848b49ca05d96e48d	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ec8514aef8a5d057c5cdcd7a823bfeee	4.0	4.0	0.0	0.0	0.0	9.0	5.0	3.0	0.0	7.0	0.0	0.0	4.0	0.0	2.0	3.0
a87ef4892be18dcc9cd3ede950dd4e10	4.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	3.0
de27596d0831d72e1e3fa54d2d4fc7a4	4.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	15.0	0.0	0.0	0.0	11.0	3.0	0.0	9.0
bef42814be7f2fa80b2177f0070f6d34	4.0	19.0	0.0	2.0	3.0	81.0	161.0	12.0	98.0	0.0	0.0	17.0	307.0	88.0	12.0	8.0
fb420c4b8b27b4287a3b17a0e29f1f98	4.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
af5663f6d50c108cf4a55785ddfe3aee	4.0	0.0	3.0	2.0	0.0	4.0	7.0	0.0	4.0	0.0	0.0	0.0	9.0	7.0	0.0	5.0
1ab22e05dec1f586c34f6ac50f516574	4.0	25.0	0.0	4.0	10.0	87.0	214.0	19.0	29.0	38.0	11.0	9.0	17.0	23.0	9.0	5.0
9a87a131603aa354755e4f88d15f5ab8	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
e64306c05500164cb19ad77a6b897029	4.0	3.0	0.0	30.0	2.0	9.0	16.0	11.0	0.0	2.0	4.0	0.0	33.0	3.0	0.0	0.0
2b23eb79879d3f90f7932b64fe021d61	4.0	19.0	3.0	1.0	10.0	7.0	6.0	0.0	1.0	0.0	10.0	0.0	2.0	0.0	10.0	1.0
04db58ae43bd643c50f81aae83b2ca9b	4.0	32.0	3.0	13.0	15.0	26.0	4.0	3.0	7.0	0.0	3.0	10.0	14.0	6.0	14.0	6.0
4ea4dd84667ba3c1b8c39cb7d9175046	4.0	2.0	0.0	0.0	3.0	14.0	3.0	3.0	2.0	3.0	4.0	2.0	5.0	0.0	3.0	3.0
f5f9dcde84e624c811f3e1a891ccc3cc	4.0	13.0	0.0	0.0	0.0	197.0	41.0	30.0	17.0	39.0	0.0	45.0	33.0	6.0	2.0	0.0
9faacfd367da5d255311b5f9d99862bf	4.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	31.0	7.0	0.0	2.0
b2d3d84909f425dbc5d1c7d0ef75bba5	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0
e8063bbbda2bdef3653bd1a888297769	4.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
922e602346891e0bdf67e629929a6c77	4.0	0.0	0.0	4.0	0.0	2.0	202.0	0.0	32.0	0.0	0.0	2.0	27.0	7.0	0.0	0.0
4b615b0d9b783050eae2e26c028ac94b	4.0	5.0	0.0	2.0	4.0	10.0	9.0	2.0	6.0	5.0	11.0	3.0	12.0	6.0	3.0	4.0
6c307e5821caf19b86752096b9cd3db5	4.0	0.0	0.0	2.0	0.0	4.0	4.0	3.0	5.0	2.0	0.0	0.0	4.0	3.0	0.0	5.0
b6e1e3c6711ae935b8dd94dcb7eb22d2	4.0	0.0	7.0	3.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	11.0	7.0	0.0	6.0
53102cf7ae4999b2514aeea21d832442	4.0	9.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	2.0
bc2cb4a803e7e0158fa32616acbccfaa	4.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	7.0	0.0	0.0	0.0	12.0	3.0	0.0	0.0
cee5bab7ffeddf2455923636a80b4a4a	4.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
7d04b969091a34b281dd414c57e55def	4.0	11.0	0.0	4.0	7.0	51.0	2.0	18.0	2.0	17.0	15.0	19.0	3.0	0.0	7.0	3.0
5af9d8e202e61b68b6af576ee273ef21	4.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	2.0	0.0	7.0
ea59630a652a3f70c76b14e91b4189b5	4.0	40.0	4.0	11.0	8.0	0.0	44.0	0.0	21.0	0.0	7.0	0.0	33.0	7.0	13.0	9.0
796d3b1f9ae8d7b4c0a426096dfaac31	4.0	0.0	3.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
be9ced4e67044cabd4e4627931430958	4.0	0.0	3.0	3.0	0.0	68.0	116.0	5.0	31.0	1.0	0.0	8.0	71.0	10.0	0.0	3.0
3e00a33b844a56c2e00acedeffc43b5e	4.0	2.0	0.0	0.0	0.0	30.0	60.0	5.0	17.0	0.0	2.0	10.0	42.0	17.0	0.0	0.0
1e33693e357216338c329760612104e5	4.0	7.0	0.0	0.0	9.0	2.0	6.0	0.0	2.0	2.0	14.0	2.0	4.0	4.0	6.0	0.0
4c29cb1657288e74dd29bc3155662ade	4.0	19.0	3.0	7.0	3.0	5241.0	1108.0	1347.0	359.0	972.0	7.0	1457.0	147.0	34.0	3.0	7.0
b62af61a8f548577c79364341dc15be5	4.0	2.0	0.0	2.0	0.0	2.0	13.0	5.0	5.0	11.0	0.0	0.0	6.0	2.0	0.0	0.0
f66efdb6adaabe61ecb52093f0a66bd7	4.0	4.0	2.0	1.0	5.0	30.0	660.0	0.0	157.0	0.0	2.0	0.0	204.0	35.0	0.0	6.0
b065dc889ce689504a3c74d98665fe31	3.0	7.0	0.0	2.0	0.0	6.0	3.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
8d9233076c9a28fa2bc33a6ad53a2353	3.0	75.0	0.0	2.0	29.0	120.0	4.0	31.0	4.0	31.0	40.0	19.0	14.0	0.0	27.0	6.0
2b2e4a358d2973405e100ea0a33f45b3	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
c08fcb1083bfd3538c16dff15e175fb3	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0
5f84e565bc44ae68dddd431ea5767b56	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0
a030bc6382d388c5a7a1d51295c7b7fa	3.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
d07ce8e503a1e60c37480a1d8c41db29	3.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
96b86ced4d2e80b729cf4ca88191ea80	3.0	6.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	6.0	3.0	0.0	0.0	0.0	7.0	0.0
28d24b0738e9a9212fd31d3f60387920	3.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0
7d415ff9abd8f0ba1b3c398f16d4de69	3.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
84716245f53ab2236b84538a9cdd74ed	3.0	0.0	0.0	3.0	2.0	3.0	69.0	0.0	5.0	0.0	0.0	0.0	13.0	6.0	0.0	0.0
98274dad95eb764056e4a02c994e6be3	3.0	20.0	0.0	4.0	8.0	289.0	1.0	61.0	6.0	58.0	16.0	90.0	6.0	0.0	21.0	0.0
